"","X","epoca","ciclo","fungicida","cultivar","rep_i","rep_ii","rep_iii","rep_iv","empresa","inicio_ret","grupo__qualidade","data_de_plantio","data_de_espigacao","data_de_maturacao","dias_do_plantio_a_espigacao","dias_da_espigacao_a_maturacao","dias_do_plantio_a_maturacao","localidade","subregiao_abrev","subregiao_nome","desenho_experimental","num_total_cultivares_testados","num_total_de_parcelas_por_ensaio","comprimento_medio_m","largura_m","distancia_entre_fileras_cm","numero_de_fileras","solo","materia_organica_percentual","nitrogeno_ppm","fosforo_ppm","potasio_ppm","tipo","textura","nan_mg_kg","cultivo_antecesor","densidad_sementes_m2","densidad_sementes_kg_ha","sistema_de_plantio","uso_de_fertilizante","uso_de_irrigacao","uso_de_herbicida","uso_de_fungicida","uso_de_insecticida","uso_de_outros_produtos","chuvas_janeiro","chuvas_fevereiro","chuvas_marco","chuvas_abril","chuvas_maio","chuvas_junho","chuvas_julho","chuvas_agosto","chuvas_setembro","chuvas_outubro","chuvas_novembro","chuvas_dezembro","temp_janeiro","temp_fevereiro","temp_marco","temp_abril","temp_maio","temp_junho","temp_julho","temp_agosto","temp_setembro","temp_outubro","temp_novembro","temp_dezembro","ano"
"1586",1586,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","LG ZAINO",3403,3604,2724,NA,"LIMAGRAIN",2021,"Grupo de qualidade 2","30-06-2022","10-10-2022",NA,101.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1587",1587,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","LG MORO",2191,2517,3444,NA,"LIMAGRAIN",2022,"Grupo de qualidade 2","30-06-2022","17-10-2022",NA,108.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1588",1588,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","LG PAMPERO",4065,3655,2970,NA,"Não informado",NA,"Não informado","30-06-2022","13-10-2022",NA,104.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1589",1589,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","BAGUETTE 450",3433,3117,2159,NA,"NIDERA",2017,"Grupo de qualidade 1","30-06-2022","04-10-2022",NA,95.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1590",1590,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","BAGUETTE 525",3890,2551,3216,NA,"SYNGENTA",2022,"Grupo de qualidade 3","30-06-2022","17-10-2022",NA,108.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1591",1591,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","603",3155,3772,3835,NA,"ACA",2019,"Grupo de qualidade 2","30-06-2022","09-10-2022",NA,100.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1592",1592,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","ACA 604",3265,2738,3244,NA,"ACA",2020,"Grupo de qualidade 3","30-06-2022","13-10-2022",NA,104.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1593",1593,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","ACA 605",2507,2749,3244,NA,"ACA",2022,"Grupo de qualidade 3","30-06-2022","17-10-2022",NA,108.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1594",1594,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","916",2676,4189,2729,NA,"ACA",2019,"Grupo de qualidade 2","30-06-2022","06-10-2022",NA,97.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1595",1595,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","920",3595,3353,2457,NA,"ACA",2018,"Grupo de qualidade 1","30-06-2022","11-10-2022",NA,102.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1596",1596,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","ACA 917",3619,3937,3025,NA,"ACA",2020,"Grupo de qualidade 2","30-06-2022","08-10-2022",NA,99.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1597",1597,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","460",3350,3594,3604,NA,"SYNGENTA",2021,"Grupo de qualidade 1","30-06-2022","08-10-2022",NA,99.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1598",1598,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","ACA 921",4479,3579,3367,NA,"ACA",2022,"Grupo de qualidade 1","30-06-2022","15-10-2022",NA,106.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1599",1599,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","KLEIN FAVORITO 2",3520,3836,2680,NA,"CRIADERO KLEIN",2020,"Grupo de qualidade 3","30-06-2022","17-10-2022",NA,108.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1600",1600,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","KLEINPROMETEO",3718,3718,3802,NA,"CRIADERO KLEIN",2016,"Grupo de qualidade 1","30-06-2022","13-10-2022",NA,104.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1601",1601,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","KLEIN NUTRIA",2975,3404,2849,NA,"CRIADERO KLEIN",2009,"Grupo de qualidade 2","30-06-2022","09-10-2022",NA,100.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1602",1602,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","KLEIN POTRO",4128,3665,3707,NA,"CRIADERO KLEIN",2018,"Grupo de qualidade 1","30-06-2022","08-10-2022",NA,99.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1603",1603,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","KLEIN VALOR",3565,2941,3099,NA,"CRIADERO KLEIN",2018,"Grupo de qualidade 1","30-06-2022","17-10-2022",NA,108.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1604",1604,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","BUCK BRAVIO CL2",2428,3032,1463,NA,"BUCK SEMILLAS",2021,"Grupo de qualidade 2","30-06-2022","08-10-2022",NA,99.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1605",1605,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","BUCK PRETAL",3138,4089,2800,NA,"BUCK SEMILLAS",2022,"Grupo de qualidade 3","30-06-2022","12-10-2022",NA,103.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1606",1606,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","BUCK SAETA",3265,4076,3086,NA,"BUCK SEMILLAS",2015,"Grupo de qualidade 1","30-06-2022","06-10-2022",NA,97.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1607",1607,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","BUCK FULGOR",3852,2656,3034,NA,"BUCK SEMILLAS",2021,"Grupo de qualidade 1","30-06-2022","04-10-2022",NA,95.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1608",1608,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","RGT QUIRIKO",3184,3620,2672,NA,"RAGT",2021,"Grupo de qualidade 3","30-06-2022","17-10-2022",NA,108.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1609",1609,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","BIOCERES 1008",3075,1938,2707,NA,"BIOCERES",2016,"Grupo de qualidade 3","30-06-2022","08-10-2022",NA,99.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1610",1610,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","GINGKO",2823,2991,3223,NA,"BIOCERES",2017,"Grupo de qualidade 3","30-06-2022","04-10-2022",NA,95.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1611",1611,3,"CORTOS E INTERMEDIOS","SIN FUNGICIDA","ALAMO",3364,3745,2496,NA,"BIOSEMINIS",2021,"Grupo de qualidade 2","30-06-2022","17-10-2022",NA,108.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1612",1612,4,"CORTOS","SIN FUNGICIDA","MS INTA 815",2470,519,1700,NA,"LDC SEMILLAS",2015,"Grupo de qualidade 3","15-07-2022","14-10-2022",NA,89.875,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1613",1613,4,"CORTOS","SIN FUNGICIDA","MS INTA BONAERENSE 817",2417,1863,1716,NA,"LDC SEMILLAS",2017,"Grupo de qualidade 3","15-07-2022","19-10-2022",NA,95.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1614",1614,4,"CORTOS","SIN FUNGICIDA","CEIBO",2739,1829,1614,NA,"ASOCIADOS DON MARIO",2015,"Grupo de qualidade 2","15-07-2022","21-10-2022",NA,97.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1615",1615,4,"CORTOS","SIN FUNGICIDA","TBIO AUDAZ",1215,1907,1981,NA,"ASOCIADOS DON MARIO",2019,"Grupo de qualidade 1","15-07-2022","19-10-2022",NA,95.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1616",1616,4,"CORTOS","SIN FUNGICIDA","AROMO",3498,551,1089,NA,"ADM",2022,"Grupo de qualidade 2","15-07-2022","23-10-2022",NA,99.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
"1617",1617,4,"CORTOS","SIN FUNGICIDA","TORDO IS",2955,1970,1944,NA,"ASOCIADOS DON MARIO",2021,"Grupo de qualidade 2","15-07-2022","19-10-2022",NA,95.3125,NA,NA,"Pergamino, Bs As","POS IIN-IIS","Pampa ondulada sur","DBCA",143,"429","5.5","1.4","0.2",5,"Argiudol Típico",NA,NA,NA,NA,"Serie Pergamino","Franco Limosa",NA,"Soja","280-350",NA,"Siembra directa, maquina","Urea 300 kg/ha, MAP 120 kg/ha","NO","2,5 l Glifosato+ 15 gr finesse+250 cc 2,4 D","NO","NO","-",211.4,183.7,79.7,39.1,35,0,1.5,0,9.2,28.7,53.4," 56,6",25.5,"18.8","18.100000000000001","15.8","11.7","8.8000000000000007","10.6","12.2","14.3","17.600000000000001","23.2","25,9 ",2022
